,Tag,Presence,Count,Median,Mean,Std,Min,Max,Classification
126,Confetti,True,1.0,689776.0,689776.0,,689776.0,689776.0,none
127,Confetti,False,524.0,226759.5,336677.58396946563,320581.3490117861,15445.0,2594701.0,none
128,Cool,True,3.0,263254.0,592404.3333333334,581069.474772452,250633.0,1263326.0,none
129,Cool,False,522.0,226627.5,335884.32375478925,318955.9622023014,15445.0,2594701.0,none
130,Cosmetic dentistry,True,1.0,815688.0,815688.0,,815688.0,815688.0,none
131,Cosmetic dentistry,False,524.0,226759.5,336437.2938931298,320268.65859920555,15445.0,2594701.0,none
132,Cricket cap,True,4.0,302821.0,324410.75,277336.06690124166,77432.0,614569.0,none
133,Cricket cap,False,521.0,226848.0,337449.4952015355,321184.6646223652,15445.0,2594701.0,none
134,Crowd,True,94.0,227313.0,298244.1808510638,247563.07428130737,33837.0,1446238.0,none
135,Crowd,False,431.0,226671.0,345879.06496519723,334106.1231981789,15445.0,2594701.0,none
136,Cuisine,True,3.0,162644.0,142643.33333333334,53041.850988943945,82509.0,182777.0,none
137,Cuisine,False,522.0,227313.0,338469.1570881226,321209.30972504005,15445.0,2594701.0,none
138,Cup,True,1.0,162644.0,162644.0,,162644.0,162644.0,none
139,Cup,False,524.0,226893.5,337683.5610687023,320861.1334460278,15445.0,2594701.0,none
140,Curtain,True,5.0,321304.0,425416.2,261960.12106177534,117553.0,767727.0,none
141,Curtain,False,520.0,226627.5,336503.36346153845,321247.45855143794,15445.0,2594701.0,none
142,Customer,True,1.0,104680.0,104680.0,,104680.0,104680.0,none
143,Customer,False,524.0,226893.5,337794.179389313,320790.6347564584,15445.0,2594701.0,none
144,Cymbal,True,1.0,307963.0,307963.0,,307963.0,307963.0,none
145,Cymbal,False,524.0,226759.5,337406.23473282444,320949.65937038447,15445.0,2594701.0,none
146,Daytime,True,9.0,533313.0,728896.7777777778,567479.0394419378,123496.0,1934869.0,greater
147,Daytime,False,516.0,225739.0,330520.8507751938,311258.96088319825,15445.0,2594701.0,greater
148,Dish,True,2.0,132643.0,132643.0,70900.18273601275,82509.0,182777.0,none
149,Dish,False,523.0,226939.0,338132.97131931165,320993.5770495931,15445.0,2594701.0,none
150,Dishware,True,1.0,162644.0,162644.0,,162644.0,162644.0,none
151,Dishware,False,524.0,226893.5,337683.5610687023,320861.1334460278,15445.0,2594701.0,none
